Truth,Model,Critic
C,"The correct answer is: **B**.  

**Explanation:**  
In a typical scanning electron microscope (SEM), information about topography and atomic contrast is obtained from **secondary electrons** and **secondary electrons**.  

- **Secondary electrons** are emitted from the surface of the material and are used to create high-resolution images of the topography.
- **Back-scatter electrons** (also known as secondary electrons) are emitted from the material and help in determining atomic contrast.  

So, the correct answer is **B**.",No.
B,"The velocity at the interface between the fluid and the plate is determined by the **relative velocity** between the two flows. Since both flows are moving in the **same direction**, the relative velocity is the difference between the fluid velocity and the plate velocity.

- Fluid velocity = 0.5 m/s  
- Plate velocity = 0.01 m/s  

$$
\text{Relative velocity} = 0.5 - 0.01 = 0.49 \, \text{m/s}
$$

But wait, the question says the fluid is **moving with a velocity of 0.5 m/s on a plate moving with a velocity of 0.01 m/s in the same direction**. This implies the **relative velocity is 0.5 - 0.01 = 0.49 m/s**.

However, none of the options match **0.49 m/s**. Let's recheck the options:

- (A) 0.0 m/s  
- (B) 0.01 m/s  
- (C) 0.255 m/s  
- (D) 0.50 m/s

The correct answer is **(D) 0.50 m/s**, which is the **fluid velocity** itself.

**Answer:** D",No.
B,"We are given:

- Density of steel ball: $ \rho_{\text{steel}} = 7200 \, \text{kg/m}^3 $
- Density of liquid Al: $ \rho_{\text{Al}} = 2360 \, \text{kg/m}^3 $
- Viscosity of liquid Al: $ \mu_{\text{Al}} = 1 \times 10^{-3} \, \text{Pa·s} $
- Reynolds number: $ Re = 5 \times 10^5 $
- Friction factor $ f = 0.2 $
- Diameter of steel ball: $ d_p $ (to be determined)

---

### Step 1: Determine the terminal velocity

At terminal velocity, the force due to gravity is balanced by the buoyancy and drag force.

Buoyancy force:

$$
F_{\text{buoy}} = \rho_{\text{Al}} \cdot V \cdot g = \rho_{\text{Al}} \cdot \frac{4}{3} \pi R^3 \cdot g
$$

Drag force (from the steel ball):

$$
F_{\text{drag}} = f \cdot \pi R^2 \cdot \frac{\rho_{\text{Al}} v^2}{2}
$$

At terminal velocity, these forces balance:

$$
\rho_{\text{Al}} \cdot \frac{4}{3} \pi R^3 \cdot g = f \cdot \pi R^2 \cdot \frac{\rho_{\text{Al}} v^2}{2}
$$

Cancel $ \rho_{\text{Al}} $ and $ \pi R^2 $:

$$
\frac{4}{3} R^3 g = f \cdot \frac{v^2}{2}
$$

Solve for $ v $:

$$
v = \sqrt{ \frac{4}{3} R^3 g \cdot 2 } = \sqrt{ \frac{8}{3} R^3 g }
$$

Now plug in the values:

- $ R = \frac{d_p}{2} $
- $ d_p $ is in meters, so $ R = \frac{d_p}{2} $

Let’s compute $ R^2 $:

$$
R^2 = \left( \frac{d_p}{2} \right)^2 = \frac{d_p^2}{4}
$$

Now plug back into the expression for $ v $:

$$
v = \sqrt{ \frac{8}{3} \cdot \frac{d_p^2}{4} \cdot g } = \sqrt{ \frac{2}{3} \cdot g \cdot d_p^2 } = d_p \cdot \sqrt{ \frac{2}{3} \cdot g }
$$

Now plug in $ g = 9.81 \, \text{m/s}^2 $:

$$
v = d_p \cdot \sqrt{ \frac{2}{3} \cdot 9.81 } = d_p \cdot \sqrt{6.54} \approx d_p \cdot 2.556
$$

So, the terminal velocity is approximately $ v \approx 2.556 \cdot d_p \, \text{m/s} $

---

### Step 2: Convert to the given answer format

The terminal velocity is given as:

$$
F = f \pi R^2 \left( \frac{\rho_{\text{Al}} v^2}{2} \right)
$$

This is the expression for the force, not the velocity.

We are to find the **terminal velocity** in terms of $ d_p $, not the force.

So, we have:

$$
v = 2.556 \cdot d_p \, \text{m/s}
$$

This is the terminal velocity.

Now, we need to express this in terms of $ d_p^2 $.

$$
v = 2.556 \cdot d_p \, \text{m/s} \Rightarrow v^2 = (2.556)^2 \cdot d_p^2 \approx 6.53 \cdot d_p^2
$$

---

### Final Answer:

$$
\boxed{\text{D}} \quad \text{velocity} = 6.6 \cdot 10^5 \cdot d_p^2 \, \text{m/s}
$$

So, the correct answer is:

$$
\boxed{D}
$$",no
31.0 TO 32.0,"Given:

- Density of liquid metal = $ \rho = 7000 \, \text{kg/m}^3 $
- Nozzle diameter = $ d = 30 \, \text{mm} = 0.03 \, \text{m} $
- Nozzle discharge coefficient = $ C_d = 0.80 $
- Height of liquid column = $ H = 3.2 \, \text{m} $
- Initial mass flow rate $ \dot{m} = ? $

### Step 1: Calculate the mass flow rate $ \dot{m} $

Mass flow rate is given by:

$$
\dot{m} = \rho \cdot Q
$$

Where $ Q $ is the volumetric flow rate.

### Step 2: Calculate the volume flow rate $ Q $

$$
Q = A \cdot v
$$

Where $ A $ is the cross-sectional area of the nozzle and $ v $ is the velocity of the liquid.

$$
A = \frac{\pi d^2}{4} = \frac{\pi (0.03)^2}{4} = \frac{\pi \cdot 0.0009}{4} = 0.000675 \, \text{m}^2
$$

Assuming the liquid flows steadily, the velocity $ v $ can be approximated as the velocity at which the liquid is being drained, which is equal to the velocity in the nozzle.

$$
v = \frac{\dot{m}}{\rho \cdot A} = \frac{7000 \cdot Q}{7000 \cdot A} = \frac{Q}{A}
$$

So, the velocity $ v = Q/A $

Substituting $ Q = A \cdot v $, we get:

$$
\dot{m} = \rho \cdot Q = \rho \cdot A \cdot v = \rho \cdot A \cdot \frac{Q}{A} = \dot{m}
$$

This confirms the derivation.

Now, let's compute the mass flow rate:

$$
\dot{m} = \rho \cdot Q = \rho \cdot A \cdot v
$$

But since the nozzle discharge coefficient is $ C_d = 0.80 $, the actual flow rate is:

$$
Q = C_d \cdot A \cdot v
$$

So:

$$
\dot{m} = \rho \cdot C_d \cdot A \cdot v
$$

Now plug in the values:

$$
\dot{m} = 7000 \cdot 0.80 \cdot 0.000675 = 7000 \cdot 0.00054 = 3.78 \, \text{kg/s}
$$

### Final Answer: **B** (3.78 kg/s)",No.
A,"The correct answer is: **(C) P-1, Q-4, R-2, S-3**.",no
A,"The thicknesses of the velocity and thermal boundary layers are $ \delta_v $ and $ \delta_t $, respectively. The kinematic viscosity $ \nu $ is much smaller than the thermal diffusivity $ \alpha $, and the temperature of the liquid is different from that of the plate.

### Key Concepts:
- **Velocity boundary layer**: $ \delta_v $ — this is the thickness of the layer of liquid near the flat plate where the velocity is dominated by viscous forces.
- **Thermal boundary layer**: $ \delta_t $ — this is the thickness of the layer of heat transfer (conduction) near the flat plate where the temperature gradient is dominant.

### Reasoning:
- The kinematic viscosity $ \nu $ is proportional to $ \frac{1}{\text{velocity}} $, and the thermal diffusivity $ \alpha $ is proportional to $ \frac{1}{\text{temperature}} $.
- Since $ \nu $ is much smaller than $ \alpha $, the thermal boundary layer $ \delta_t $ is **larger** than the velocity boundary layer $ \delta_v $.

### Answer: **(B) $ \delta_v > \delta_t $**.",No.
A,"According to the Buckingham Pi theorem, the number of **independent dimensionless variables** needed to describe a system is determined by the number of **independent dimensions** in the system.

The given variables are:

- Pressure: $[M L^{-1} T^{-2}]$
- Velocity: $[L T^{-1}]$
- Size: $[L]$
- Density: $[M L^{-3}]$
- Viscosity: $[M L^{-1} T^{-1}]$

These are **5 variables**, but we can group them into **independent dimensions** by considering the **dimensional groups**:

1. $[M L^{-1} T^{-2}]$ → Pressure
2. $[L T^{-1}]$ → Velocity
3. $[L]$ → Size
4. $[M L^{-3}]$ → Density
5. $[M L^{-1} T^{-1}]$ → Viscosity

Now, we group the variables into **independent dimensions**:

- $[M L^{-1} T^{-2}]$ → Pressure
- $[L T^{-1}]$ → Velocity
- $[L]$ → Size
- $[M L^{-3}]$ → Density
- $[M L^{-1} T^{-1}]$ → Viscosity

We can now form dimensionless groups by combining these variables. The number of **independent dimensionless variables** is:

$$
\boxed{\text{D: 5}}
$$

Answer: **D**",No.
B,"The given relation is:

$$
U = f(d, W, \mu, \rho)
$$

Where:
- $ U $ is the terminal rise velocity,
- $ d $ is the diameter of the solid,
- $ W $ is the apparent weight of the solid,
- $ \mu $ is the viscosity of the liquid,
- $ \rho $ is the density of the liquid.

To apply the Buckingham Pi theorem, we need to identify the dimensionless variables.

The dimensions of each variable are:
- $ U $: $ \text{length} \times \text{time}^{-1} \times \text{mass}^{-1} $
- $ d $: $ \text{length} $
- $ W $: $ \text{mass} \times \text{length}^{-1} \times \text{time}^{-1} $
- $ \mu $: $ \text{mass} \times \text{length}^{-1} \times \text{time}^{-1} $
- $ \rho $: $ \text{mass} \times \text{length}^{-3} $

Let’s list the dimensions:

- $ U $: $ \text{mass}^{-1} \cdot \text{length}^{-1} \cdot \text{time} $
- $ d $: $ \text{length} $
- $ W $: $ \text{mass} \cdot \text{length}^{-1} \cdot \text{time}^{-1} $
- $ \mu $: $ \text{mass} \cdot \text{length}^{-1} \cdot \text{time}^{-1} $
- $ \rho $: $ \text{mass} \cdot \text{length}^{-3} $

Now, count the number of independent dimensionless variables. The Buckingham Pi theorem states that there are $ n-k $ independent dimensionless variables, where $ n $ is the number of variables and $ k $ is the number of fundamental dimensions.

Here, $ n = 5 $ (all variables), and $ k = 3 $ (length, mass, time). So:

$$
n - k = 5 - 3 = 2
$$

The number of independent dimensionless variables is $ 2 $.

**Answer: B**",yes
2347 TO 2357,"We are given:

- Darcy’s law: $ \frac{dP}{dx} = k \cdot \frac{dP}{dx} \cdot \frac{1}{h} $  
  (where $ h $ is the height of the bed, and $ k $ is the permeability)

- Pressure drop: $ \Delta P = 300 \, \text{mm of water} $ per meter of bed height  
  So $ \Delta P = 300 \times 1000 \, \text{Pa} = 300,000 \, \text{Pa} $

- Permeability $ k = 0.8 \, \text{m}^4/\text{s} $

- Density of water $ \rho = 1000 \, \text{kg/m}^3 $

- Volumetric flow rate per unit area $ Q = \frac{\Delta P}{k \cdot h} $

We can now calculate the volumetric flow rate:

$$
Q = \frac{\Delta P}{k \cdot h} = \frac{300,000}{0.8 \times h}
$$

We are told that the pressure drop per meter of bed height is 300 mm of water. So:

$$
h = 1 \, \text{m}
$$

Thus:

$$
Q = \frac{300,000}{0.8 \times 1} = \frac{300,000}{0.8} = 375,000 \, \text{m}^3/\text{s} \cdot \text{m}^2 = \boxed{375000} \, \text{m}^3/\text{s} \cdot \text{m}^2
$$

Rounded to the nearest integer, the answer is:

**Answer: A**",No.
14 TO 18,"We are given:

- $ g = 9.8 \, \text{m/s}^2 $
- Cross-sectional area of the gate: $ A = 0.2 \, \text{m}^2 $
- Height of the liquid column: $ h = 0.5 \, \text{m} $
- Volume of the mold cavity: $ V = 10 \, \text{m}^3 $
- Ignore fluid friction and drag due to flow.

The question is: **What is the time required to fill the mold cavity?**

### Step 1: Determine the volume of the liquid column

The volume of the liquid column can be calculated using the formula:

$$
V = A \cdot h = 0.2 \, \text{m}^2 \cdot 0.5 \, \text{m} = 0.1 \, \text{m}^3
$$

This is the volume of the liquid that enters the mold cavity.

### Step 2: Use the formula for the time to fill the mold

The time $ t $ to fill the mold can be approximated using the formula:

$$
t = \frac{V}{\text{flow rate}} = \frac{V}{\text{flow speed}}
$$

But since the liquid enters the mold **freely falling**, we can use the **kinematic energy** approach.

The **kinematic energy** of the falling liquid is converted into the **kinetic energy** of the filled cavity. So:

$$
\text{Kinetic energy} = \frac{1}{2} m v^2 = m g h
$$

Where:
- $ m $ is the mass of the liquid,
- $ v $ is the speed of the liquid entering the cavity,
- $ h $ is the height of the liquid column.

We can solve for $ v $:

$$
v = \sqrt{2gh} = \sqrt{2 \cdot 9.8 \cdot 0.5} = \sqrt{9.8} \approx 3.13 \, \text{m/s}
$$

Now, the **flow rate** $ Q $ is:

$$
Q = A \cdot v = 0.2 \cdot 3.13 = 0.626 \, \text{m}^3/\text{s}
$$

The time to fill the mold cavity is:

$$
t = \frac{V}{Q} = \frac{10}{0.626} \approx 15.99 \, \text{seconds}
$$

### Final Answer:
$$
\boxed{16} \, \text{seconds}
$$",No.
A,"The given formula for axial velocity in a fully developed 1-D flow of a Newtonian fluid is:

$$
v_z = \frac{\Delta P}{L} \cdot \frac{R^2 - r^2}{4\mu}
$$

We are asked to find the **shear stress** exerted by the fluid on the tube wall. The shear stress $\tau$ at a radial distance $r$ from the axis is given by:

$$
\tau = \mu \cdot \frac{dv}{dr}
$$

Substitute the velocity expression into this equation:

$$
\tau = \mu \cdot \left( \frac{\Delta P}{L} \cdot \frac{R^2 - r^2}{4\mu} \right) = \frac{\Delta P}{L} \cdot \frac{R^2 - r^2}{4}
$$

This simplifies to:

$$
\tau = \frac{\Delta P}{L} \cdot \frac{R^2 - r^2}{4}
$$

Therefore, the correct answer is:

**Answer: (A) ΔPR/(2L)**

**Correct Answer: A**",yes
A,"The dimensionless number that describes the transition from laminar to turbulent flow is **(A) Reynolds number**.

**Answer: A**",yes
"A,B,D","The correct answer is: **D**

### Explanation:

- **(D) On each side of the central streamline OA, the flow will be deflected round the object.**

This is a key result from fluid dynamics when analyzing a non-rotating, smooth solid spherical object fixed in an inviscid, incompressible fluid. The streamline near point **O** (the center of the sphere) is the central streamline. The fluid flows in this streamline and is **fully developed** far from the object.

- The fluid is **slow, steady, and fully developed**, meaning the flow is not turbulent and can be approximated by a **steady, incompressible flow**.

- **(D)** correctly describes the behavior of the flow around the object: **each side of the central streamline (OA)** will experience **deflection**, and the flow will **turn around** the object.

The other statements are either incorrect or not supported by the given conditions:

- **(A)** is **incorrect**: The velocity at point **A** (the point where the streamline intersects the sphere's surface) is **not necessarily zero**. The flow is steady and fully developed, so point **A** is part of the streamline, but it is not necessarily the point of zero velocity.

- **(B)** is **incorrect**: The fluid pressure at point **A** is **not necessarily greater** than at point **O** by the amount $ \frac{\rho v^2}{2} $, since pressure is not a direct function of velocity in this case.

- **(C)** is **incorrect**: The fluid moving along **OA** will not turn perpendicular to **OA**; it will maintain a straight path and may not ""turn around"" the object.

### Final Answer: **D**.","no

### Explanation:

The response is **not correct**. The **standard answer** (A, B, D) is **correct**, and the **response** that only selects **D** is **inaccurate**.

Let’s analyze the options again:

---

### **(A) The velocity of the fluid at the point A is zero**

- **False.**  
  In an **inviscid** fluid, there is **no viscous drag**, so the fluid **does not necessarily come to rest** at the surface of the object (point A).  
  However, **in the case of a sphere in inviscid flow**, the **velocity at the surface is not zero**. This is a key difference from viscous flow, where the no-slip condition applies.  
  So, **(A) is false**.

---

### **(B) The fluid pressure at the point A exceeds that at point O by the amount $ \rho v^2 / 2 $**

- **False.**  
  This would be the case in **viscous flow** (like in the case of a stagnation point), where the **Bernoulli equation** applies. However, in **inviscid flow**, the **pressure at point A is not necessarily higher** than at point O by that amount.  
  Also, in **inviscid flow**, the **velocity at point A is not zero**, so the pressure difference is not simply $ \rho v^2 / 2 $.  
  So, **(B) is false**.

---

### **(C) Fluid moving precisely along OA will turn perpendicular to OA to circumvent the object**

- **False.**  
  In **inviscid flow**, there is no **viscous boundary layer** or **stagnation point** at the surface. The fluid does **not ""turn around""** or ""circumvent"" the object in the same way it would in viscous flow.  
  The flow is **smooth and does not separate** from the sphere in inviscid flow.  
  So, **(C) is false**.

---

### **(D) On each side of the central streamline OA, the flow will be deflected round the object**

- **True.**  
  This is a **key result** of **potential flow** around a sphere. The **central streamline** (OA) is the **axis of symmetry**, and the flow is **symmetrical** on both sides.  
  The fluid is **deflected around the sphere** on both sides of the central streamline.  
  So, **(D) is true**.

---

### **Conclusion:**

- **(A), (B), (C)** are **false**.
- **(D)** is **true**.
- Therefore, the **correct answer is: A, B, D** — **not just D**.

So, the **response that only selects D is incorrect**. The **standard answer (A, B, D)** is **correct**."
2626 TO 2632,"To solve this problem, we use **Stokes' Law** for the motion of a spherical particle in a viscous fluid.

---

### **Given:**

- **Diameter of alumina particles**: $ d = 50 \, \mu m = 50 \times 10^{-6} \, m $
- **Viscosity of steel**: $ \eta = 6 \times 10^{-3} \, \text{kg/m/s} $
- **Depth from which the particles float**: $ h = 2 \, \text{m} $
- **Density of alumina**: $ \rho = 3650 \, \text{kg/m}^3 $
- **Temperature**: 1600°C (not needed for the calculation)

---

### **Stokes' Law:**

$$
v = \frac{4 \cdot \rho \cdot g \cdot r^2}{\eta}
$$

Where:
- $ v $: Velocity of the particle
- $ \rho $: Density of the fluid
- $ g $: Acceleration due to gravity (approx 9.81 m/s²)
- $ r $: Radius of the particle
- $ \eta $: Viscosity of the fluid

---

### **Step 1: Find the radius of the particle**

$$
r = \frac{d}{2} = \frac{50 \times 10^{-6}}{2} = 25 \times 10^{-6} \, \text{m}
$$

---

### **Step 2: Plug into Stokes' Law**

$$
v = \frac{4 \cdot 3650 \cdot 9.81 \cdot (25 \times 10^{-6})^2}{6 \times 10^{-3}}
$$

$$
v = \frac{4 \cdot 3650 \cdot 9.81 \cdot 625 \times 10^{-12}}{6 \times 10^{-3}}
$$

$$
v = \frac{4 \cdot 3650 \cdot 625 \cdot 9.81 \cdot 10^{-12}}{6 \times 10^{-3}} \approx \frac{8.862 \times 10^{-6}}{10^{-3}} \, \text{m/s}
$$

$$
v \approx 8.862 \times 10^{-3} \, \text{m/s}
$$

---

### **Step 3: Use the formula for time to float**

$$
t = \frac{h}{v} = \frac{2}{8.862 \times 10^{-3}} \approx 224.6 \, \text{s}
$$

---

### **Final Answer:**

$$
\boxed{B}
$$",No.
